player_id,Playing.for,uf_position,dt_avg,disp_avg,risk,usage,talent,form,model_raw,projected,adp
BrandonEllis12034,Richmond,MID,78,21,59,5.72519084,84.5,76.54545455,43.59228977158701,78.23778289954487,-13.7622171004551
BrandonWhite12486,St Kilda,DEF,56,10,5,2.572678158,56,56,21.68512113360593,38.919630244044114,-13.0803697559559
BrendonAh Chee12338,West Coast,DEF,69,15,5,4.212299916,69,69,30.682861906475196,55.0684329993645,3.0684329993645
CallumAh Chee12414,Gold Coast,DEF,62,17,5,5.001471021,62,62,28.701630519260128,51.51259429580255,-0.48740570419745
CallumBrown12545,Collingwood,MID,64,15,64,3.75751503,63.75,64,32.12920370701402,57.66427222648509,-34.3357277735149
CamEllis-Yolmen12283,Adelaide,MID,100,24,18,6.266318538,100,89,48.12916090449202,86.3803865709581,-5.61961342904191
ChrisMasten11638,West Coast,MID,70,18,45,5.054759899,72.17857143,74.33333333,37.17868284320695,66.72688523633757,-25.2731147636624
ColinORiordan12658,Sydney,DEF,55,14,45,3.766478343,60.33333333,53.625,27.83132778821854,49.950608071062106,-2.04939192893789
ConnorMenadue12356,Richmond,FWD,42,10,9,2.726281352,50,50,19.408934962405777,34.83441791786397,-17.165582082136
DanButler12490,Richmond,FWD,52,9,27,2.453653217,58.375,51.25,23.151310200781715,41.551090590092585,-10.4489094099074
DawsonSimpson11822,Greater Western Sydney,RUC,70,8,36,2.116962159,74.25,69.71428571,32.86600036502034,58.98664683154154,-14.0133531684585
DougalHoward12420,Port Adelaide,DEF,52,10,36,2.663115846,56.33333333,43.16666667,22.228974260352174,39.8957171411207,-12.1042828588793
EddieBetts4060,Adelaide,FWD,58,12,64,3.133159269,63.57142857,55.63636364,29.588529648079682,53.10436710374545,1.10436710374545
EdLangdon12393,Fremantle,MID,92,25,68,6.885155605,97,91.58333333,52.67459418877321,94.53835726585262,2.53835726585262
GrantBirchall4149,Hawthorn,DEF,73,21,14,5.577689243,77.125,73,36.90546524847971,66.236524693851493,14.2365246938515
HughGreenwood12533,Adelaide,FWD,80,17,41,4.438642298,80.05555556,74.71428571,38.28677497380045,68.71564682698416,16.7156468269842
JackMartin12236,Gold Coast,FWD,81,17,41,5.001471021,83.5,81,41.37193173918367,74.25276879249378,22.2527687924938
JackNewnes12050,St Kilda,MID,64,16,59,4.116285053,76.1,61,35.62707060038363,63.942110625176625,-28.0578893748234
JackSteven11791,St Kilda,FWD,73,18,23,4.630820684,85.56666667,69,37.91003233953577,68.03948348289173,16.0394834828917
JaegerOMeara12141,Hawthorn,MID,97,25,68,6.640106242,98.03571429,98.75,53.78643460322702,96.53384613374125,4.53384613374125
JamesAish12250,Collingwood,DEF,74,19,41,4.759519038,74.22222222,78,37.603481375894205,67.48929747828622,15.4892974782862
JamesRose12389,Sydney,MID,56,13,23,3.497444175,55.9,55.8,24.632987644571088,44.21034888512032,-47.7896511148797
JayKennedy-Harris12245,Melbourne,MID,66,17,23,4.401864319,71.66666667,59.25,31.602719550499252,56.71935849625245,-35.2806415037476
JeffGarlett11711,Melbourne,FWD,55,8,14,2.071465562,60.42857143,52,22.221951204020947,39.883112426860144,-12.1168875731399
Jordande Goey12318,Collingwood,FWD,78,17,45,4.258517034,81.31818182,81.125,39.768838836746916,71.37559865241094,19.3755986524109
JoshBruce12065,St Kilda,FWD,65,13,68,3.344481605,67.32142857,63.66666667,32.778335702434326,58.829309630965376,6.82930963096538
JoshJenkins12074,Adelaide,FWD,79,13,41,3.394255875,81.7,79.28571429,37.77675952073075,67.80029049902434,15.8002904990243
JoshKennedy11672,Sydney,MID,97,26,59,6.994888351,98.83333333,99.63636364,54.07457679080011,97.05099276755347,5.05099276755347
JoshKennedy4169,West Coast,FWD,51,8,59,2.246559955,65.75,48.54545455,27.140500561585004,48.71073765219556,-3.28926234780444
JoshWalker12109,Brisbane Lions,DEF,47,11,23,2.945113788,57.08333333,41.66666667,21.65620883893608,38.86773955774707,-13.1322604422529
KaidenBrand12435,Hawthorn,DEF,48,12,9,3.187250996,54.34615385,47.5,21.108182698788177,37.884163095009534,-14.1158369049905
LewisTaylor12252,Brisbane Lions,FWD,78,19,14,5.087014726,78.33333333,72,36.266370784099024,65.08950226813099,13.089502268131
LochieOBrien12611,Carlton,FWD,57,14,50,4.034582133,57.09090909,57.18181818,28.29515027222883,50.78305901589816,-1.21694098410184
MarcPittonet12417,Hawthorn,RUC,54,10,9,2.656042497,54.25,59,24.158397038545804,43.35857172464248,-29.6414282753575
MarkOConnor12531,Geelong,DEF,58,13,59,3.420152591,58,59.6,28.64553845700447,51.41192239689243,-0.588077603107571
MatthewBroadbent11782,Port Adelaide,DEF,74,19,36,5.059920107,74.25,72.66666667,36.82635602055594,66.09454246185403,14.094542461854
Matthewde Boer11746,Greater Western Sydney,MID,67,16,36,4.233924319,75.35714286,64.4,34.35114844902583,61.65213409956367,-30.3478659004363
MaverickWeller11922,Richmond,FWD,54,16,9,4.362050164,58.125,49,24.533471256298977,44.031740658266976,-7.96825934173302
MichaelHartley12419,Essendon,DEF,57,14,14,3.668763103,57.16666667,57.33333333,24.86037106211679,44.61844799049222,-7.38155200950778
MitchBrown11987,Essendon,FWD,66,14,55,3.668763103,68.26923077,68.09090909,33.34206500604178,59.84106953394021,7.84106953394021
PatrickRyder4144,Port Adelaide,RUC,68,9,45,2.396804261,79.3125,69.85714286,35.87632342041916,64.3894601019584,-8.61053989804159
ReillyOBrien12473,Adelaide,RUC,102,16,50,4.177545692,102.0909091,106.7777778,54.08851613324813,97.07601056895655,24.0760105689565
RyanNyhuis12554,Fremantle,DEF,34,9,9,2.478656018,43.875,34,14.396042751322682,25.837469728985656,-26.1625302710143
SamFrost12119,Melbourne,DEF,50,13,68,3.366131538,50.6875,52.41666667,25.807549392673693,46.31840761595711,-5.68159238404289
SamGray12262,Port Adelaide,FWD,69,17,59,4.527296937,76.4375,67.63636364,37.55855077645365,67.40865774811844,15.4086577481184
SamJacobs11708,Adelaide,RUC,81,11,23,2.872062663,88.13333333,82.5,40.19837437547653,72.14651269255093,-0.853487307449072
SamReid11705,Greater Western Sydney,FWD,65,15,68,3.969304049,64.8,63.91666667,33.11736608127371,59.43778845405475,7.43778845405475
ScottJones12640,Fremantle,FWD,78,14,5,3.855687139,78,78,34.357175555634136,61.662951321159596,9.6629513211596
TimKelly12595,Geelong,MID,96,26,68,6.840305183,96.23333333,92.91666667,52.58843438232705,94.38372092381319,2.38372092381319
TimOBrien12242,Hawthorn,FWD,59,12,55,3.187250996,59.40909091,59.7,28.37836186047162,50.93240400809238,-1.06759599190762
TomJok12759,Essendon,DEF,58,12,5,3.144654088,58,58,23.616983553768446,42.38686340413792,-9.61313659586208
TomLynch11948,Richmond,FWD,65,11,68,2.998909487,70.75,70.25,34.35321603448384,61.65584492326754,9.65584492326754
ZacClarke11771,Essendon,RUC,64,11,27,2.882599581,64.08333333,64.16666667,30.060452177509404,53.95135570187576,-19.0486442981242
ZacSmith11909,Geelong,RUC,73,12,14,3.157063931,77.29166667,71,34.942828424273955,62.71405880441465,-10.2859411955854
ZakJones12288,Sydney,MID,83,22,45,5.918751681,89.5,81.66666667,45.2138216235043,81.14804656451277,-10.8519534354872
AaronHall12041,North Melbourne,MID,94,22,9,5.979885839,94.25,106,48.03982149635735,86.22004360079896,-5.77995639920104
AdamTreloar12054,Collingwood,MID,116,34,68,8.517034068,116.2333333,119.5,66.09760283282752,118.62946240520081,26.6294624052008
AndrewGaff11904,West Coast,MID,108,32,59,8.98623982,109.7916667,105.6363636,61.86284260754695,111.02907589480743,19.0290758948074
AndrewMcGrath12491,Essendon,MID,73,21,68,5.503144654,82.5,69.75,42.16182150414984,75.67043288561227,-16.3295671143877
AngusBrayshaw12322,Melbourne,MID,87,21,68,5.4375971,101.3846154,87.08333333,50.77816500836578,91.13471833615856,-0.865281663841444
AnthonyMiles12059,Gold Coast,MID,88,22,55,6.472491909,87.83333333,88.11111111,47.53612227640683,85.31602340769489,-6.68397659230511
BenCunnington11835,North Melbourne,MID,79,26,68,7.067137809,98,78.41666667,51.06295958055399,91.64585679726213,-0.354143202737873
BradCrouch12156,Adelaide,MID,108,30,68,7.832898172,108.1666667,106,60.164926666488526,107.9817209732316,15.9817209732316
BraydenFiorini12481,Gold Coast,MID,93,24,68,7.060900265,92.86666667,88.58333333,51.19958220602575,91.89106188666746,-0.108938113332542
BraydenSier12649,Collingwood,MID,51,14,27,3.507014028,63.25,50.66666667,26.351996967146125,47.29556140519261,-44.7044385948074
BryceGibbs11535,Adelaide,MID,76,19,36,4.960835509,94.63333333,76.33333333,43.53024067266027,78.12641953789583,-13.8735804621042
CameronGuthrie11884,Geelong,MID,73,17,59,4.472507235,73.11538462,71.27272727,37.061556663898436,66.51667162662338,-25.4833283733766
CharlieConstable12687,Geelong,MID,94,26,9,6.840305183,94,106,49.436772314654945,88.7272377724285,-3.2727622275715
ChrisMayne11642,Collingwood,MID,83,20,68,5.01002004,88.5,79.33333333,44.78088657409742,80.3710312119681,-11.6289687880319
ClaytonOliver12410,Melbourne,MID,103,29,68,7.509062662,108.7666667,108.6666667,60.24600196381793,108.12723183178505,16.1272318317851
DanHannebery11783,St Kilda,MID,99,25,23,6.431695395,98.8,98.6,50.067099007783526,89.85852413593871,-2.14147586406129
DavidMundy4088,Fremantle,MID,68,19,68,5.232718259,78.93333333,68.75,40.435221489433715,72.57159688012769,-19.4284031198723
DavidSwallow11919,Gold Coast,MID,90,23,68,6.766696087,90.16666667,92.75,50.57319493238066,90.76684584334264,-1.23315415665736
DavidZaharakis11729,Essendon,MID,72,19,64,4.979035639,87.36666667,69.63636364,42.420316792026746,76.13437039197953,-15.8656296080205
DayneBeams11728,Collingwood,MID,89,24,18,6.012024048,98.7,128,53.900362986903765,96.7383204615387,4.73832046153871
DayneZorko12076,Brisbane Lions,MID,103,22,68,5.890227577,107.5714286,105.8333333,56.626902844370136,101.63181044688122,9.63181044688122
DionPrestia11917,Richmond,MID,102,28,68,7.633587786,101.8666667,104.25,57.594652111148875,103.36869000590771,11.3686900059077
DomSheed12253,West Coast,MID,96,28,68,7.862959843,96.1,92.91666667,54.299032519349474,97.45383736811975,5.45383736811975
DomTyson12032,North Melbourne,MID,80,22,9,5.979885839,85.70833333,87,42.2016120078098,75.74184736746498,-16.258152632535
DoultonLanglands12747,St Kilda,MID,58,12,14,3.08721379,57.83333333,57.66666667,24.125309372571774,43.29918724081075,-48.7008127591892
DylanClarke12632,Essendon,MID,66,15,50,3.93081761,66.09090909,61.9,31.6772967229986,56.85320676762885,-35.1467932323712
DylanShiel12022,Essendon,MID,92,25,64,6.551362683,107,94.75,55.38927666945532,99.410566082542,7.410566082542
DysonHeppell11896,Essendon,MID,91,25,45,6.551362683,97.33333333,87.28571429,49.651864640232034,89.11327729363822,-2.88672270636178
EdCurnow11883,Carlton,MID,95,24,68,6.916426513,94.96666667,95.41666667,52.75368890902779,94.68031346003748,2.68031346003748
EdPhillips12630,St Kilda,MID,54,12,9,3.08721379,63.8,69,27.478298166983606,49.31700394042316,-42.6829960595768
ElliotYeo12087,West Coast,MID,102,24,64,6.739679865,106,102.8181818,56.771581924932676,101.89147495531766,9.89147495531766
GeorgeHewett12411,Sydney,MID,75,22,68,5.918751681,74.86666667,76.08333333,41.604806047547896,74.67072273976629,-17.3292772602337
HarryPerryman12536,Greater Western Sydney,MID,73,18,64,4.763164858,79.5,75.45454545,40.622944121411926,72.90851431674317,-19.0914856832568
HughMcCluggage12518,Brisbane Lions,MID,91,23,64,6.157965194,90.89285714,91.63636364,49.24730191714656,88.38718351274578,-3.61281648725422
IsaacSmith11941,Hawthorn,MID,86,23,64,6.108897742,89.03333333,88.25,48.019303258931615,86.18321824903131,-5.81678175096869
JackBillings12249,St Kilda,MID,98,25,68,6.431695395,98.16666667,105.0833333,54.54234811225346,97.89053093557038,5.89053093557038
JackBowes12499,Gold Coast,MID,64,17,36,5.001471021,67.5,73.6,34.81377872944705,62.48244532276403,-29.517554677236
JackGraham12576,Richmond,MID,85,18,55,4.907306434,84.79166667,82.63636364,42.99513822043778,77.16603801847208,-14.8339619815279
JackMacrae12166,Western Bulldogs,MID,120,35,68,9.029927761,120.0666667,129.0833333,69.77505113496933,125.22960668288913,33.2296066828891
JackRedden11780,West Coast,MID,94,23,68,6.458859871,95.93333333,92.66666667,51.800766487285735,92.97004455828878,0.970044558288777
JackRoss12712,Richmond,MID,61,16,9,4.362050164,61,61,27.447836047257656,49.26233168708968,-42.7376683129103
JacksonHately12715,Greater Western Sydney,MID,62,14,23,3.704683779,61.9,61.8,27.844648639021834,49.974515827196186,-42.0254841728038
JackSteele12368,St Kilda,MID,99,21,59,5.402624132,98.84615385,98.1,51.09122590086762,91.69658811336537,-0.303411886634635
JackViney12147,Melbourne,MID,83,22,68,5.696530295,107.5,83.66666667,52.518836686538236,94.25880962775682,2.25880962775682
JacobAllison12570,Brisbane Lions,MID,44,12,9,3.212851406,57,43.5,21.288604039328472,38.20797645158245,-53.7920235484176
JacobHopper12440,Greater Western Sydney,MID,98,27,55,7.144747288,98.16666667,97.33333333,53.41921185469796,95.87476871831453,3.87476871831453
JamesCousins12539,Hawthorn,MID,76,18,27,4.780876494,75.75,73.66666667,36.26364766021535,65.08461490900542,-26.9153850909946
JamesHarmes12379,Melbourne,MID,93,25,68,6.473329881,92.8,93.16666667,50.94908999816093,91.4414880037711,-0.558511996228901
JamesParsons12513,Geelong,MID,66,16,18,4.209418574,65.75,64.5,29.950566949635423,53.754137876262135,-38.2458621237379
JamesWorpel12619,Hawthorn,MID,101,28,68,7.436918991,101.1666667,102.4166667,56.73257889237229,101.82147379662945,9.82147379662945
JaredPolec11927,North Melbourne,MID,90,24,68,6.523511824,90.13333333,91.66666667,49.96298269936615,89.67166014744572,-2.32833985255428
JarrodBerry12519,Brisbane Lions,MID,79,19,50,5.087014726,80.35714286,78.1,40.77748277705487,73.1858744153554,-18.8141255846446
JarrydLyons12067,Brisbane Lions,MID,106,25,68,6.693440428,106.0333333,107.5833333,57.82715584267887,103.78597885597941,11.7859788559794
JedAnderson12154,North Melbourne,MID,76,19,50,5.164446861,76.09090909,76.55555556,39.339854415622405,70.60567373717738,-21.3943262628226
JoelSelwood11538,Geelong,MID,79,20,68,5.261773218,89.23333333,78.16666667,45.23941188696354,81.1939749956036,-10.8060250043964
JordanClark12688,Geelong,MID,69,16,55,4.209418574,68.875,67.11111111,34.28791272575107,61.53864102968848,-30.4613589703115
JoshDaicos12573,Collingwood,MID,63,17,23,4.258517034,66.5,63.2,30.441361012441504,54.634996384392984,-37.365003615607
JoshDunkley12408,Western Bulldogs,MID,119,31,68,7.997936017,118.7666667,121.75,66.36672791195413,119.11247785641609,27.1124778564161
JoshKelly12255,Greater Western Sydney,MID,119,30,36,7.938608097,119.1875,113.3333333,62.4289776337389,112.0451534971339,20.0451534971339
JyeCaldwell12755,Greater Western Sydney,MID,55,12,9,3.175443239,55,55,22.558815232326424,40.48770316644567,-51.5122968335543
KadeKolodjashnij12256,Melbourne,MID,36,5,5,1.294665976,61.66666667,36,17.847076108572306,32.03125307916809,-59.9687469208319
KamdynMcIntosh12317,Richmond,MID,56,13,41,3.544165758,60.14285714,55.83333333,27.44871465487781,49.26390857861338,-42.7360914213866
KarlAmon12357,Port Adelaide,MID,77,20,64,5.326231691,79.5,74.54545455,41.43333273270691,74.36296895922644,-17.6370310407736
LachieFogarty12596,Geelong,MID,49,10,9,2.630886609,50.45,49,19.214217535643296,34.48494648973701,-57.515053510263
LachieHunter12203,Western Bulldogs,MID,99,27,68,6.965944272,102.4333333,101.1666667,56.10277488289442,100.69112552584627,8.69112552584627
LachieNeale12055,Brisbane Lions,MID,103,30,68,8.032128514,105.5,107.5,59.94220989487762,107.58199738640734,15.5819973864073
LiamShiels11760,Hawthorn,MID,92,23,68,6.108897742,94.56666667,92.58333333,50.7680500455004,91.11656438570435,-0.883435614295649
LukeDunstan12247,St Kilda,MID,84,22,68,5.659891948,92,84.91666667,47.91319995021103,85.99278806800386,-6.00721193199614
LukeParker11953,Sydney,MID,100,25,68,6.725854183,106.5,98.58333333,56.50147288184938,101.4066935230349,9.4066935230349
LukeShuey11805,West Coast,MID,103,27,68,7.582139848,109.5,101.5,59.38227788653034,106.57705272447004,14.57705272447
MarcMurphy4148,Carlton,MID,102,27,55,7.780979827,105.8666667,102.3636364,57.722840892561,103.59875835292112,11.5987583529211
MarcusBontempelli12269,Western Bulldogs,MID,107,27,68,6.965944272,106.8,106.1666667,58.28910275847281,104.61506360235025,12.6150636023502
MarkHutchings12187,West Coast,MID,49,12,41,3.369839933,60.66666667,43,25.137218835037302,45.115323838663315,-46.8846761613367
MattCrouch12258,Adelaide,MID,110,33,59,8.61618799,109.8461538,107.8333333,61.617874611241035,110.5894166566086,18.5894166566086
MattGuelfi12612,Essendon,MID,55,13,50,3.406708595,57.72727273,51.375,26.43148459391343,47.438222773035555,-44.5617772269644
MitchDuncan11798,Geelong,MID,102,26,68,6.840305183,105.1785714,102.3333333,56.927291277474446,102.1709361761763,10.1709361761763
MitchHinge12727,Brisbane Lions,MID,68,14,5,3.74832664,68,68,29.412095724973522,52.78771021225333,-39.2122897877467
MitchRobinson11710,Brisbane Lions,MID,91,21,68,5.62248996,92,93.91666667,49.3734888771338,88.61365906683953,-3.38634093316047
NatFyfe11834,Fremantle,MID,107,29,64,7.986780501,106.9285714,104.6363636,59.50027466749233,106.78882885690358,14.7888288569036
OlegMarkov12459,Richmond,MID,37,8,5,2.181025082,41,37,13.195044614065159,23.681963972856366,-68.3180360271436
OliverFlorent12497,Sydney,MID,67,19,64,5.111649179,69.5,66.36363636,36.61256297446149,65.71083483801931,-26.2891651619807
OllieWines12150,Port Adelaide,MID,95,25,32,6.657789614,99.0625,94.85714286,50.615202293215134,90.84223905609589,-1.15776094390411
OskarBaker12723,Melbourne,MID,58,14,36,3.625064733,58,50.83333333,25.68626701477691,46.10073461916919,-45.8992653808308
PatrickCripps12261,Carlton,MID,99,28,59,8.069164265,105.3333333,103,58.478056852352076,104.95419121992592,12.9541912199259
PatrickDangerfield11700,Geelong,MID,114,29,64,7.629571165,120.0357143,115,64.66438808198158,116.0571831073559,24.0571831073559
PatrickNaish12733,Richmond,MID,74,20,9,5.452562704,73.75,73.5,35.34374584188913,63.43361012976088,-28.5663898702391
PatrickWilson12645,Adelaide,MID,59,15,5,3.916449086,59,59,25.41495518442347,45.61379447006268,-46.3862055299373
PaulSeedsman12035,Adelaide,MID,75,20,55,5.221932115,80.5,79.9,41.754071480354945,74.93861865869037,-17.0613813413096
QuintonNarkle12651,Geelong,MID,85,21,14,5.524861878,84.83333333,84.66666667,41.15551303339332,73.86434873454898,-18.135651265451
ReeceConca11888,Fremantle,MID,73,20,68,5.508124484,74.75,72.58333333,40.272936917285996,72.28033470532185,-19.7196652946782
RickyHenderson11832,Hawthorn,MID,94,23,68,6.108897742,93.96666667,91.16666667,50.34405742411137,90.35559856268706,-1.64440143731294
RoryAtkins12381,Adelaide,MID,83,22,59,5.744125326,82.88461538,79.6,43.646556265884485,78.3351783385505,-13.6648216614495
RorySloane11792,Adelaide,MID,96,24,68,6.266318538,99.53333333,95.5,53.055183018973345,95.2214236160538,3.2214236160538
RupertWills12468,Collingwood,MID,69,17,23,4.258517034,68.9,75,33.17614589941999,59.54328423496234,-32.4567157650377
RyanClarke12461,Sydney,MID,60,17,50,4.573580845,65.31818182,66.625,33.34140499746429,59.839884975660105,-32.1601150243399
SamMenegola12464,Geelong,MID,78,18,18,4.735595896,89.80769231,76.33333333,40.23564397301445,72.21340274802182,-19.7865972519782
SamWalsh12684,Carlton,MID,92,26,68,7.492795389,92.23333333,94.83333333,52.80358826533336,94.76987092595446,2.76987092595446
ScottPendlebury4182,Collingwood,MID,105,27,68,6.763527054,107.5555556,103.0833333,57.6519587710692,103.47154181848825,11.4715418184882
SebastianRoss12132,St Kilda,MID,94,25,68,6.431695395,103.0714286,97.5,54.76247264719835,98.2856020746668,6.2856020746668
ShaunHiggins4180,North Melbourne,MID,94,27,50,7.338950802,95.46666667,91.75,51.58111759933726,92.57582709232213,0.575827092322129
SteeleSidebottom11751,Collingwood,MID,97,25,64,6.26252505,102.3333333,102.9090909,54.845013196875556,98.43374271237799,6.43374271237799
StephenConiglio12028,Greater Western Sydney,MID,103,25,41,6.615506748,107.8214286,84.5,52.189649074203565,93.66799622745118,1.66799622745118
TaylorAdams12066,Collingwood,MID,106,27,23,6.763527054,109.5,105.6,55.103238189266115,98.89719510269168,6.89719510269168
TimTaranto12504,Greater Western Sydney,MID,112,28,68,7.409367558,111.7666667,110.9166667,61.37658662485296,110.15636216017785,18.1563621601778
TomLiberatore11898,Western Bulldogs,MID,75,21,36,5.417956656,75.125,62.4,35.96908420978304,64.55594363695664,-27.4440563630434
TomPhillips12452,Collingwood,MID,88,23,68,5.761523046,91.43333333,89.5,48.68972706296924,87.38646938141783,-4.61353061858217
TomRockliff11787,Port Adelaide,MID,99,28,50,7.456724368,98.81818182,92,52.85324318437867,94.85898968517812,2.85898968517812
TomScully11802,Hawthorn,MID,63,18,64,4.780876494,69.21428571,62.91666667,35.374587202573316,63.48896303033525,-28.5110369696648
ToukMiller12331,Gold Coast,MID,89,22,55,6.472491909,88.875,88.54545455,47.92921750891262,86.02153577285814,-5.97846422714186
TravisBoak11583,Port Adelaide,MID,104,29,64,7.723035952,103.9642857,100.5454545,57.44638488564764,103.10258563147211,11.1025856314721
TrentCotchin11666,Richmond,MID,71,21,45,5.72519084,82.93333333,67.625,40.48973161446576,72.66942957830506,-19.3305704216949
TrentDumont12343,North Melbourne,MID,81,22,64,5.979885839,81.96666667,80.09090909,44.24873492235425,79.41594567696018,-12.5840543230398
WillBrodie12541,Gold Coast,MID,91,22,27,6.472491909,91.08333333,91.16666667,46.828357858588376,84.04575476258704,-7.95424523741296
WillemDrew12695,Port Adelaide,MID,80,19,18,5.059920107,79.75,77.33333333,37.87530341378783,67.97715332847133,-24.0228466715287
WillHayes12716,Western Bulldogs,MID,82,18,14,4.643962848,82.16666667,82.33333333,38.43360255612081,68.97916738462031,-23.0208326153797
WillSetterfield12567,Carlton,MID,70,17,64,4.899135447,70.10714286,70.83333333,37.19187253309685,66.75055758985525,-25.2494424101448
WilPowell12652,Gold Coast,MID,55,12,36,3.530450132,55.0625,44.8,23.601270013158345,42.35866133938569,-49.6413386606143
XavierDuursma12696,Port Adelaide,MID,84,20,59,5.326231691,84.03846154,82.6,43.79288721994464,78.59780756668304,-13.402192433317
ZachMerrett12241,Essendon,MID,103,27,68,7.075471698,108.0357143,106.0833333,58.84162922023002,105.60671707106503,13.606717071065
AaronNaughton12594,Western Bulldogs,FWD,64,11,68,2.837977296,64.1,66.08333333,31.33199429316207,56.23347110607513,4.23347110607513
AlexNeal-Bullen12367,Melbourne,FWD,64,14,45,3.625064733,72.56666667,63.88888889,33.08009980302807,59.37090435592332,7.37090435592332
AlexSexton12080,Gold Coast,FWD,59,11,68,3.236245955,61.1,59.5,29.97883081634766,53.80486478873497,1.80486478873497
AllenChristensen11920,Brisbane Lions,FWD,63,12,41,3.212851406,67.53333333,62.66666667,30.30566541346451,54.39145508686506,2.39145508686506
AndrewBrayshaw12589,Fremantle,FWD,74,17,68,4.681905811,74.16666667,76.33333333,39.31408244891969,70.55941919201936,18.5594191920194
AnthonyMcDonald-Tipungwuti12407,Essendon,FWD,58,11,68,2.882599581,63.7,60.25,30.29771655358352,54.37718877562225,2.37718877562225
BaileyBanfield12588,Fremantle,FWD,57,14,27,3.855687139,61.19230769,52.2,26.577678120736635,47.700605351992614,-4.29939464800739
BaileyDale12354,Western Bulldogs,FWD,69,13,41,3.353973168,69.23076923,73,32.81822656990874,58.90090424197321,6.90090424197321
BaileyScott12701,North Melbourne,FWD,64,15,9,4.07719489,63.75,30,22.55299416635296,40.47725573874086,-11.5227442612591
BaileySmith12692,Western Bulldogs,FWD,66,17,68,4.385964912,80.5,67.58333333,39.26796130445638,70.4766427169476,18.4766427169476
BayleyFritsch12598,Melbourne,FWD,81,17,68,4.401864319,81.06666667,84.25,42.29188151822466,75.90385964980419,23.9038596498042
BenAinsworth12498,Gold Coast,FWD,59,15,27,4.413062665,66.5,71.5,32.42929809745229,58.202870219192135,6.20287021919214
BenBrown12289,North Melbourne,FWD,77,12,68,3.261755912,77.13333333,77.41666667,37.97530216043066,68.15662727377364,16.1566272737736
BenKing12728,Gold Coast,FWD,41,7,59,2.059429244,41.23076923,43.27272727,18.405713951546577,33.03387502233976,-18.9661249776602
BenLong12521,St Kilda,FWD,58,10,50,2.572678158,58.04545455,56,25.883989751046773,46.45559986244137,-5.54440013755863
BenReid11589,Collingwood,FWD,45,9,18,2.254509018,54.65,41,19.217250603223803,34.49039012401561,-17.5096098759844
BenRonke12616,Sydney,FWD,55,11,41,2.959375841,57.19230769,54.66666667,25.344469428759112,45.48728931793432,-6.51271068206568
BillyGowers12593,Western Bulldogs,FWD,54,10,14,2.57997936,58.26923077,53,22.59987891791232,40.56140270677169,-11.4385972932283
BradEbert11639,Port Adelaide,FWD,79,16,27,4.260985353,90,73.4,39.69923127827791,71.25066965519146,19.2506696551915
BrandanParfitt12506,Geelong,FWD,74,19,50,4.998684557,74.13636364,70.125,37.36724444306007,67.06530842057037,15.0653084205704
BrandonMatera11915,Fremantle,FWD,60,12,59,3.30487469,69.375,60,32.00511486954129,57.44156230284221,5.44156230284221
BraydenHam12713,Essendon,FWD,52,12,9,3.144654088,52.25,52.5,21.239094671282725,38.11911892175428,-13.8808810782457
BraydonPreuss12500,Melbourne,FWD,50,8,23,2.071465562,56.33333333,50,21.34128508709371,38.30252639148176,-13.6974736085182
BrennanCox12544,Fremantle,FWD,52,10,23,2.754062242,55.88461538,56.33333333,23.445411851526288,42.07893304163431,-9.92106695836569
BrentDaniels12656,Greater Western Sydney,FWD,65,15,68,3.969304049,64.8,63.25,33.00445147234981,59.235133610607335,7.23513361060733
BrettBewley12731,Fremantle,FWD,55,14,32,3.855687139,72,56.2,30.96723420759529,55.57881358442336,3.57881358442336
BrodyMihocek12639,Collingwood,FWD,74,14,68,3.507014028,78,77,38.590632128043815,69.26099808498715,17.2609980849872
CallumColeman-Jones12730,Richmond,FWD,66,13,5,3.544165758,66,64,27.771445339658335,49.84313333104512,-2.15686666895488
CameronPolson12523,Carlton,FWD,49,14,5,4.034582133,49,49,20.856077553619656,37.43169437361631,-14.5683056263837
CameronSutcliffe12104,Port Adelaide,FWD,50,11,23,2.92942743,55.55,50.2,22.604302194271753,40.5693414348662,-11.4306585651338
CameronZurhaar12557,North Melbourne,FWD,63,12,59,3.261755912,63.23076923,60.27272727,30.092724426790472,54.00927670685536,2.00927670685536
CamMcCarthy12315,Fremantle,FWD,60,12,36,3.30487469,59.8125,52.57142857,25.988244485023905,46.642712291861606,-5.35728770813839
CamRayner12592,Brisbane Lions,FWD,49,10,68,2.677376171,48.76666667,46.16666667,22.98013276592594,41.24386784369131,-10.7561321563087
CedricCox12522,Brisbane Lions,FWD,44,9,5,2.409638554,47.33333333,44,16.7149339759797,29.999327460088978,-22.000672539911
ChadWingard12047,Hawthorn,FWD,86,21,41,5.577689243,93,92.28571429,47.18441260715517,84.68478827664845,32.6847882766484
CharlieCameron12277,Brisbane Lions,FWD,67,12,68,3.212851406,67.13333333,68.66666667,33.34205464505253,59.84105093843095,7.84105093843095
CharlieCurnow12421,Carlton,FWD,61,11,32,3.170028818,67.5,56,28.37866653395627,50.93295082446913,-1.06704917553087
CharlieDixon11914,Port Adelaide,FWD,56,11,41,2.92942743,67.5625,56.44444444,28.775323071309685,51.644854884057416,-0.355145115942584
CharlieSpargo12622,Melbourne,FWD,52,12,27,3.107198343,55.22727273,54,23.770847456821055,42.66301248247684,-9.33698751752316
